|title|language|certificate_no|certified_duration|type_of_film|producer_name|production_house|certificate_type|format|certificate_date|duration_in_seconds
153|SYNDICATE|BENGALI WITH ENGLISH SUBTITLE|DIL/2/12/2021-KOL|0 days 02:14:56|Digital|Chaandreyee Daas|Sugar Coated Films|UA|1|2021-08-25|8096
154|TONIC|Bengali|DIL/1/59/2021-KOL|0 days 02:13:58|Theatrical|Soham Guha|M/S. BENGAL TALKIES|U|1|2021-08-30|8038
155|AMI O AMAR MADHURI|BENGALI WITH ENGLISH SUBTITLE|DIL/3/1/2021-KOL|0 days 01:36:28|Digital|Debasish Sarkar|M/S. SVF ENTERTAINMENT PVT. LTD.|A|1|2021-08-30|5788
156|KALKOKKHO - HOUSE OF TIME|BENGALI WITH ENGLISH SUBTITLE|DIL/2/13/2021-KOL|0 days 02:07:16|Digital|Anjan Bose|Aurora Film Corporation Private Limited|UA|1|2021-08-31|7636
157|SOHORER UPOKATHA|Bengali|DIL/2/14/2021-KOL|0 days 01:39:02|Theatrical|Sandip Kumar Mandal|-|UA|1|2021-09-06|5942
158|JEEBAN KHATAR PROTI PATAY|BENGALI WITH ENGLISH SUBTITLE|DIL/1/61/2021-KOL|0 days 01:50:15|Digital|Malay Kumar Das|M/S. MALAY PICTURES|U|1|2021-09-06|6615
159|BAAHUBALI- THE CONCLUSION|Bengali|VIL/2/248/2021-MUM|0 days 02:47:03|Video|Atul Dolarrai Rajani|AD WISE MEDIA WORKS|UA|1|2021-09-09|10023
160|AMI DIDI NO. 1|Bengali|DIL/1/62/2021-KOL|0 days 02:14:51|Digital|Joydeep Mukherjee|M/S. ARTAGE MEDIA PVT. LTD.|U|1|2021-09-16|8091
161|TORULATAR BHOOT|Bengali|DIL/2/16/2021-KOL|0 days 01:40:07|Theatrical|Sarit Pal Chowdhury|M/S. GREEN MOTION PICTURES|UA|1|2021-09-16|6007
162|KARTIK GANESH|Bengali|DIL/1/63/2021-KOL|0 days 01:47:48|Theatrical|Debashis Banerjee|CHAKRA PRODUCTION|U|1|2021-09-21|6468
163|LOVER|Bengali|DIL/1/64/2021-KOL|0 days 02:18:43|Theatrical|Rakhi Dey|-|U|1|2021-09-22|8323
164|TRITIYO|Bengali|DIL/2/17/2021-KOL|0 days 01:53:59|Theatrical|Tanwisha Dhar|BBLESSINGS MEDIA|UA|1|2021-09-24|6839
165|BONY|BENGALI WITH ENGLISH SUBTITLE|DIL/1/65/2021-KOL|0 days 01:55:37|Digital|Tapan Das|M/S. SURINDER FILMS PVT. LTD.|U|1|2021-09-24|6937
166|GOLONDAAJ|Bengali|DIL/1/66/2021-KOL|0 days 02:29:58|Theatrical|Debasish Sarkar|M/S. SVF ENTERTAINMENT PVT. LTD.|U|1|2021-09-28|8998
167|PHIRE DEKHA- REVISITING THE PAST|Bengali|DIL/1/67/2021-KOL|0 days 01:34:44|Theatrical|Laxmi Kanta Hazra|-|U|1|2021-09-28|5684
168|PRAPTI|Bengali|DIL/1/68/2021-KOL|0 days 01:36:03|Theatrical|Pratyusha Majumder|PRANTIKA PRODUCTIONS|U|1|2021-09-28|5763
169|ANUSANDHAN|Bengali|DIL/3/2/2021-KOL|0 days 02:13:32|Theatrical|Hemant Agarwal|ESKAY MOVIES(A Division of Eskay Video Pvt. Ltd)|A|1|2021-09-30|8012
170|SHORORIPU 2: JOTUGRIHO|Bengali|DIL/2/18/2021-KOL|0 days 02:08:35|Theatrical|Nilanjan Basu|Camellia Productions Private Limited|UA|1|2021-10-04|7715
171|ABAR KANCHANJHUNGHA|Bengali|DIL/1/69/2021-KOL|0 days 02:32:32|Theatrical|Akshatt K Pandey|M/S. PATEL GLOBAL TECHNOLOGIES PVT. LTD.|U|1|2021-10-11|9152
172|PIKLU|Bengali|DIL/1/70/2021-KOL|0 days 01:46:59|Theatrical|Santi Nath Mahanta|Silverline Motion Pictures|U|1|2021-10-11|6419
173|PETER RABBIT 2|Bengali|VFL/1/68/2021-MUM|0 days 01:33:23|Video|Will Gluck , Zareh Nalbandian, Sony Pictures USA|-|U|1|2021-10-22|5603
174|ABUJH VALOBASHA|Bengali|DIL/1/72/2021-KOL|0 days 02:04:32|Theatrical|Sanjoy Das|-|U|1|2021-10-26|7472
175|KANTA TARER BERA|Bengali|DIL/1/73/2021-KOL|0 days 02:00:11|Theatrical|Biplab Kayal|-|U|1|2021-11-01|7211
176|AMI SOUMITRA|Bengali|DIL/1/75/2021-KOL|0 days 02:41:00|Theatrical|Sumeet Dutta|M/S. CINEX ENTERTAINMENT|U|1|2021-11-02|9660
177|NIRBHAYA-SOMAAJER LOKKHI|Bengali|DIL/2/19/2021-KOL|0 days 02:19:52|Theatrical|Anshuman Pratyush|PRATYUSH PRODUCTIONS|UA|1|2021-11-02|8392
178|BABA, BABY O...|Bengali|DIL/1/77/2021-KOL|0 days 02:15:24|Theatrical|Shiboprosad Mukherjee|Windows|U|1|2021-11-08|8124
179|OLPO HOLEO SOTTI|Bengali|DIL/1/78/2021-KOL|0 days 01:57:35|Theatrical|Ankit Das|M/S. ROOP PRODUCTION AND ENTERTAINMENT|U|1|2021-11-08|7055
180|KISALAY|Bengali|DIL/1/79/2021-KOL|0 days 01:44:15|Theatrical|Aranyak Banerjee|Aranyak Filmz|U|1|2021-11-12|6255
181|EKANNOBORTI - 51 NOYE EK ONNO|Bengali|DIL/1/80/2021-KOL|0 days 02:13:34|Theatrical|Debasish Sarkar|M/S. SVF ENTERTAINMENT PVT. LTD.|U|1|2021-11-16|8014
182|MANIKBABUR MEGH|Bengali|DIL/1/99/2021-MUM|0 days 01:38:25|Theatrical|Bauddhayan Mukherji|Little Lamb Films Pvt Ltd|U|1|2021-11-18|5905
183|ATANKA- THE MYSTERY OF MURDER|Bengali|DIL/2/20/2021-KOL|0 days 02:19:05|Theatrical|Avijit Banik|-|UA|1|2021-11-26|8345
184|ANUSANDHAN (REVISED)|Bengali|VIL/2/5/2021-KOL|0 days 02:13:32|Video|Hemant Agarwal|ESKAY MOVIES(A Division of Eskay Video Pvt. Ltd)|UA|1|2021-11-29|8012
185|MALAISE OF MANKIND|Bengali|DIL/1/82/2021-KOL|0 days 01:34:05|Theatrical|Abhijit Dasgupta|Kolkata Sukriti Foundation|U|1|2021-12-01|5645
186|ISKABON|Bengali|DIL/2/21/2021-KOL|0 days 02:26:31|Theatrical|Sk Abdul Lalan|SMD ENTERTAINMENT|UA|1|2021-12-03|8791
187|HOMECOMING|Bengali|DIL/2/22/2021-KOL|0 days 01:30:18|Theatrical|Soumyajit Majumdar|LOK|UA|1|2021-12-06|5418
188|JAI HIND VANDE MATARAM|Bengali|DIL/1/83/2021-KOL|0 days 02:27:59|Digital|Subrata Dey|ANJALI AUDIO CASSETTE AND MUSIC|U|1|2021-12-06|8879
189|TOBUO NANDINI|Bengali|DIL/2/23/2021-KOL|0 days 01:51:39|Theatrical|Subrata Sen|M/S. SUBRATA SEN COMMUNICATIONS|UA|1|2021-12-08|6699
190|SWASTIK SANKET|Bengali|DIL/1/84/2021-KOL|0 days 02:17:15|Theatrical|Hemant Agarwal|ESKAY MOVIES(A Division of Eskay Video Pvt. Ltd)|U|1|2021-12-08|8235
191|MANAB MANABI|Bengali|DIL/2/24/2021-KOL|0 days 02:03:38|Theatrical|Subrata Sen|M/S. SUBRATA SEN COMMUNICATIONS|UA|1|2021-12-09|7418
192|AMRA KORBO JOY|Bengali|VIL/1/82/2021-MUM|0 days 01:56:42|Video|Bajrang Lal Agarwal|-|U|1|2021-12-13|7002
193|DONT BREATHE 2|Bengali|VFL/2/458/2021-MUM|0 days 01:35:07|Video|Sam Raimi, Fede Álvarez, Robert Tapert, Sony Pictures USA|-|UA|1|2021-12-13|5707
194|SHIMUL PALASH KATHA|BENGALI WITH ENGLISH SUBTITLE|DIL/2/25/2021-KOL|0 days 01:31:54|Digital|Ashrujit Nandi|-|UA|1|2021-12-18|5514
195|SHESH PATA|Bengali|DIL/1/85/2021-KOL|0 days 02:08:07|Theatrical|Prabal Halder|M/S. FRIENDS COMMUNICATION|U|1|2021-12-20|7687
196|DEEP 6|Bengali|DIL/3/42/2021-MUM|0 days 02:23:42|Theatrical|Arijit Lahiri|RISING SUN FILMS PRIVATE LIMITED|A|1|2021-12-20|8622
197|AAJKER SHORTCUT|Bengali|DIL/1/88/2021-KOL|0 days 02:11:29|Theatrical|Subir Mondal|-|U|1|2021-12-23|7889
198|BICHAAR|Bengali|DIL/1/89/2021-KOL|0 days 01:31:25|Theatrical|Sudipta Roychowdhury|-|U|1|2021-12-23|5485
199|BISMILLAH|Bengali|DIL/1/90/2021-KOL|0 days 02:36:44|Theatrical|Samiran Das|Kaleidoscope|U|1|2021-12-23|9404
200|08-Dec|Bengali|DIL/1/91/2021-KOL|0 days 01:38:18|Theatrical|Kan Singh Sodha|KSS PRODUCTIONS AND ENTERTAINMENT PVT. LTD.|U|1|2021-12-23|5898
201|APARAJITAA - AN UNSPOKEN RELATIONSHIP|Bengali|DIL/1/87/2021-KOL|0 days 01:47:58|Theatrical|Rohan Sen|M/S. KICHUKHAN ENTERTAINMENT PVT. LTD.|U|1|2021-12-23|6478
202|SINBAD|Bengali|VIL/1/1/2021-KOL|0 days 01:20:05|Video|Pramod Kumar Tiwari|Shemaroo Entertainment Ltd.|U|1|2021-12-24|4805
203|THE DANCING GOD- SHIVA OM NAMAH SHIVAYA|Bengali|VIL/1/2/2021-KOL|0 days 01:29:00|Video|Pramod Kumar Tiwari|Shemaroo Entertainment Ltd.|U|1|2021-12-24|5340
204|PRAHLAD|Bengali|VIL/1/3/2021-KOL|0 days 01:20:00|Video|Pramod Kumar Tiwari|Shemaroo Entertainment Ltd.|U|1|2021-12-24|4800
205|THE SHADOW IN THE DARKNESS|Bengali|DIL/3/3/2021-KOL|0 days 01:24:46|Theatrical|Sharmila Saha|-|A|1|2021-12-29|5086
206|KOLKATAR HARRY|Bengali|DIL/1/92/2021-KOL|0 days 02:11:04|Theatrical|Soham Chakraborty|SOHAM’S ENTERTAINMENT|U|1|2021-12-29|7864
207|MRITYUPATHOJATRI|Bengali|DIL/1/93/2021-KOL|0 days 01:20:00|Theatrical|Kan Singh Sodha|KSS PRODUCTIONS AND ENTERTAINMENT PVT. LTD.|U|1|2021-12-29|4800
208|JHILLI (DISCARDS)|Bengali|DIL/3/4/2021-KOL|0 days 01:30:47|Theatrical|Goutam Ghose|M/S. GOUTAM GHOSE ASSOCIATE|A|1|2021-12-29|5447
209|SOMOYER JANALAGULI (WINDOWS OF TIME)|Bengali|DIL/1/94/2021-KOL|0 days 01:17:16|Theatrical|Mrinmoy Nandi|M/S. KAAHON KOMMUNICATIONS|U|1|2021-12-29|4636
210|PISACH|Bengali|DIL/2/26/2021-KOL|0 days 01:30:35|Theatrical|Himangshu Khan|-|UA|1|2021-12-29|5435
211|MAGNUM OPUS|Bengali|DIL/1/95/2021-KOL|0 days 01:24:59|Theatrical|Raunak Das|M/S. INFINITIVES CINE MEDIA|U|1|2021-12-30|5099
212|GHASHJOMI (GRASSLAND)|Bengali|DIL/2/27/2021-KOL|0 days 01:54:00|Theatrical|Priyanka Pradeep More|-|UA|1|2021-12-30|6840
213|MAAYAKUMARI|Bengali|DIL/1/96/2021-KOL|0 days 02:28:46|Theatrical|Nilanjan Basu|Camellia Productions Pvt Ltd|U|1|2021-12-30|8926
214|ANANTA|Bengali|DIL/2/29/2021-KOL|0 days 01:51:34|Theatrical|Sourav Sanyal|ROLL CAMERA ACTION|UA|1|2021-12-31|6694
215|MAHANANDA|Bengali|DIL/2/30/2021-KOL|0 days 02:12:14|Theatrical|Prabal Halder|M/S. FRIENDS COMMUNICATION|UA|1|2021-12-31|7934
216|BONBIBI- WIDOWS OF THE WILD|Bengali|DIL/1/97/2021-KOL|0 days 02:11:59|Theatrical|Sajal Basak|M/S. DCM FILM AND ENTERTAINMENT|U|1|2021-12-31|7919
217|CHHAAD - THE TERRACE|Bengali|DIL/1/144/2021-MUM|0 days 01:39:12|Theatrical|Pandurang Pralhad Math|NATIONAL FILM DEVELOPMENT CORPORATION LIMITED|U|1|2021-12-31|5952
218|DHANIYA|Bhojpuri|DIL/2/2/2021-MUM|0 days 01:59:12|Digital|Gopal Bhandeshwari Singh|India E-Commerce Ltd|UA|1|2021-01-04|7152
219|SIVALINGA|Bhojpuri|VIL/1/1/2021-CUT|0 days 02:18:01|Video|Ravindran Ramaiah|M/s TRIDENT ARTS|U|1|2021-01-05|8281
220|ANEGAN|Bhojpuri|VIL/1/2/2021-CUT|0 days 02:16:56|Video|Aghoram Kalpathi Subramanyan|AGS Entertainment Pvt Ltd|U|1|2021-01-07|8216
221|KATAMARAYUDU|Bhojpuri|VIL/2/2/2021-CUT|0 days 02:09:03|Video|ULKA MANISH SHAH|GOLDMINES TELEFILMS PVT LTD|UA|1|2021-01-07|7743
222|BEJOD SADAK|Bhojpuri|DIL/2/9/2021-MUM|0 days 01:48:04|Digital|Gopal Bhandeshwari Singh|India E-Commerce Ltd|UA|1|2021-01-11|6484
223|LOVE JOURNEY|Bhojpuri|DIL/1/1/2021-MUM|0 days 02:11:41|Digital|Gopal Bhandeshwari Singh|India E-Commerce Ltd|U|1|2021-01-11|7901
224|HIMMAT|Bhojpuri|DIL/2/11/2021-MUM|0 days 02:10:53|Digital|Rajesh Kumar Verma|M/S SOHAM FILMS|UA|1|2021-01-12|7853
225|DANGER|Bhojpuri|VIL/2/14/2021-MUM|0 days 02:02:34|Video|Amit Kumar Gupta|M/s Captain Video Pvt. Ltd.|UA|1|2021-01-19|7354
226|NIRAHUA THE LEADER NAHI SEVAK|Bhojpuri|VIL/2/15/2021-MUM|0 days 02:30:12|Video|Meena Keshri|Omans Films and Creation|UA|1|2021-01-19|9012
227|AAJ JEENE KI TAMANA HAIN|Bhojpuri|DIL/2/14/2021-MUM|0 days 02:31:32|Digital|Rajesh Singh|SHREENATHJEE PRODUCTION AND DISTRIBUTION|UA|1|2021-01-20|9092
228|BAHU HUNTERWALI|Bhojpuri|DIL/1/4/2021-MUM|0 days 02:01:43|Digital|SANJAY DATTARAM KANDE|B4U BROADBAND (I) PVT LTD|U|1|2021-01-21|7303
229|V I P 2|Bhojpuri|VIL/1/6/2021-CUT|0 days 01:43:09|Video|Thanu Subramaniam|V CREATIONS|U|1|2021-01-22|6189
230|KABHI CHUTE NA BANDHAN PYAR KE|Bhojpuri|DIL/2/17/2021-MUM|0 days 02:03:15|Digital|Arvind Tanti|SULOCHNA FILMS|UA|1|2021-01-25|7395
231|TARZAN THE HEMAN|Bhojpuri|VIL/1/7/2021-CUT|0 days 01:59:59|Video|ULKA MANISH SHAH|GOLDMINES TELEFILMS PVT LTD|U|1|2021-01-25|7199
232|DIL TERA AASHIQ|Bhojpuri|VIL/2/19/2021-MUM|0 days 01:44:03|Video|Atul Kumar Mishra|BLUE HAWK ENTERTAINMENT|UA|1|2021-01-28|6243
233|CHAND JAISAN DULHIN HAMAR|Bhojpuri|DIL/1/5/2021-MUM|0 days 02:01:15|Digital|Arun Kumar Dubey|SHREE SADGURU ENTERTAINMENT HOUSE|U|1|2021-01-29|7275
234|PREM GEET|Bhojpuri|DIL/2/18/2021-MUM|0 days 02:03:16|Digital|Sonu Hari Khatri|PASHUPATINATH PRODUCTIONS|UA|1|2021-01-29|7396
235|SEETA AUR GEETA|Bhojpuri|DIL/2/19/2021-MUM|0 days 02:26:52|Digital|Maya Yadav|KRISHNA DEEP ENTERTAINMENT|UA|1|2021-01-29|8812
236|AB HOGI HAMRI HUKUMAT|Bhojpuri|DIL/2/23/2021-MUM|0 days 02:14:15|Digital|Soloman R Narakanthollu|Salma Art Films|UA|1|2021-02-01|8055
237|ZAKHM ZINDAGI KE|Bhojpuri|DIL/2/3/2021-KOL|0 days 02:19:15|Digital|Archit Kumar|Anjikya Film Production|UA|1|2021-02-01|8355
238|LOVE EXPRESS|Bhojpuri|DIL/2/24/2021-MUM|0 days 02:27:05|Digital|Nitesh Sinha|M/s. Shree Chitragupt films Entertainment|UA|1|2021-02-02|8825
239|AZHAGIYA TAMIL MAGAN|Bhojpuri|VIL/2/23/2021-MUM|0 days 02:47:23|Video|Sumeet Kishen Saigal|SUMEET ARTS|UA|1|2021-02-02|10043
240|HATHKADI 2|Bhojpuri|DIL/3/5/2021-MUM|0 days 02:24:29|Digital|Rekha Sinha|HAR HAR MAHADEO ENTERTAINMENT|A|1|2021-02-02|8669
241|AGNYAATHAVAASI|Bhojpuri|VIL/2/6/2021-CUT|0 days 02:15:00|Video|ULKA MANISH SHAH|GOLDMINES TELEFILMS PVT LTD|UA|1|2021-02-03|8100
242|MUNNA MISIR BIMA AGENT|Bhojpuri|DIL/1/7/2021-MUM|0 days 02:35:05|Digital|DURGAPRASAD BHANUPRASAD MZUMDAR|AADI SHAKTI ENTERTAINMENT|U|1|2021-02-08|9305
243|MISHRA FOR SALE|Bhojpuri|VIL/2/9/2021-CUT|0 days 02:10:45|Video|Vvenkata Ramanareddy|Sri Venkateswara Creations|UA|1|2021-02-10|7845
244|N.B.K. LION|Bhojpuri|VIL/2/31/2021-MUM|0 days 02:19:02|Video|Sumeet Kishen Saigal|SUMEET ARTS|UA|1|2021-02-10|8342
245|BUJJIGADU (MADE IN CHENNAI)|BHOJPURI WITH ENGLISH SUBTITLE|VIL/2/33/2021-MUM|0 days 01:56:42|Video|Aneesh Arjun Dev|Wide Angle Media Pvt.Ltd.|UA|1|2021-02-11|7002
246|SHUKLA WANTED|Bhojpuri|DIL/2/36/2021-MUM|0 days 01:56:54|Digital|Raju Chauhan|OM SHIV DOLLY FILMS|UA|1|2021-02-17|7014
247|PYAR TO HONA HI THA|Bhojpuri|DIL/1/12/2021-MUM|0 days 02:51:25|Digital|Amit Chandrakant Hindocha|ACH ENTERTAINMENT PVT. LTD.|U|1|2021-02-19|10285
248|BABLI KE BARAT|Bhojpuri|DIL/2/38/2021-MUM|0 days 02:23:37|Digital|Satyendra Narayan Yadav|MAHENDRA BHULANA PRODUCTION|UA|1|2021-02-19|8617
249|LOUKYAM|Bhojpuri|VIL/2/11/2021-CUT|0 days 02:13:59|Video|ULKA MANISH SHAH|GOLDMINES TELEFILMS PVT LTD|UA|1|2021-02-22|8039
250|HUM HAIN SHERDIL|BHOJPURI WITH ENGLISH SUBTITLE|VIL/2/52/2021-MUM|0 days 01:58:21|Video|Aneesh Arjun Dev|Wide Angle Media Pvt.Ltd.|UA|1|2021-02-23|7101
251|JEENE NAHI DOONGA (DARUVU)|Bhojpuri|VIL/2/12/2021-CUT|0 days 02:25:04|Video|ULKA MANISH SHAH|GOLDMINES TELEFILMS PVT LTD|UA|1|2021-02-24|8704
252|RAAZ PICHLE JANM KA|Bhojpuri|VIL/2/54/2021-MUM|0 days 01:50:01|Video|Ajay Kumar Srivastava|Ajay Srivastava Productions|UA|1|2021-02-24|6601
253|BADLE KI AAG|Bhojpuri|DIL/2/44/2021-MUM|0 days 02:16:31|Digital|Ravindra Sinha|J.R. FILMS COMBINES|UA|1|2021-02-25|8191
254|JAAN LE LEB TOHRE JAAN KE|Bhojpuri|DIL/2/46/2021-MUM|0 days 02:08:32|Digital|Kumar Saurav Sinha|FILMS FOREVER|UA|1|2021-02-25|7712
255|DRIVER BABU ILU ILU|Bhojpuri|DIL/2/47/2021-MUM|0 days 02:33:00|Digital|Sintu Kumar|NATRANG ENTERTAINMENT|UA|1|2021-02-26|9180
256|MASKA|Bhojpuri|VIL/2/58/2021-MUM|0 days 02:10:02|Video|Chandrabhushan S Verma|24 FRAME ENTERTAINMENT|UA|1|2021-03-02|7802
257|PULI|Bhojpuri|VIL/1/11/2021-CUT|0 days 02:18:11|Video|ULKA MANISH SHAH|GOLDMINES TELEFILMS PVT LTD|U|1|2021-03-03|8291
258|CHANDAN PARINAY GUNJA|Bhojpuri|DIL/1/18/2021-MUM|0 days 02:33:09|Digital|Neelabh Anjani Tiwari|NEELABH TIWARI FILMS|U|1|2021-03-03|9189
259|TOHAR ANKHIYAN KE KAAJAL HAMAR JAAN LE GAYEEL|Bhojpuri|DIL/2/50/2021-MUM|0 days 02:24:03|Digital|Anil S Mehta|Omkaar Music|UA|1|2021-03-04|8643
260|GAUTAM GOVINDA|Bhojpuri|DIL/2/51/2021-MUM|0 days 02:18:28|Digital|Chandresh Pranlal Mehta|CHANDRAVARSHA ENTERTAINMENT PVT. LTD.|UA|1|2021-03-04|8308
261|DASHING DETECTIVE|Bhojpuri|VIL/2/14/2021-CUT|0 days 02:33:11|Video|Vishal Krishna|VISHAL FILM FACTORY|UA|1|2021-03-05|9191
262|RAM KRISHNA BAJRANGI|Bhojpuri|DIL/3/10/2021-MUM|0 days 02:40:35|Digital|Ella Pandey|AARYAVARTH MEDIA CREATIONS|A|1|2021-03-10|9635
263|SHRIMAN SHRIMATI|Bhojpuri|DIL/2/53/2021-MUM|0 days 02:20:35|Digital|SANJAY DATTARAM KANDE|B4U BROADBAND (I) PVT LTD|UA|1|2021-03-10|8435
264|RANAM|Bhojpuri|VIL/2/64/2021-MUM|0 days 02:09:05|Video|Sumeet Saigal|SKS ARTS PVT.LTD|UA|1|2021-03-10|7745
265|OOSARAVELLI|Bhojpuri|VIL/2/68/2021-MUM|0 days 02:18:38|Video|ULKA MANISH SHAH|GOLDMINES TELEFILMS PVT LTD|UA|1|2021-03-15|8318
266|SHUBH VIVAH|Bhojpuri|DIL/2/57/2021-MUM|0 days 02:15:00|Digital|Roshan Kumar Singh|SRK MUSIC FILMS|UA|1|2021-03-16|8100
267|AMBI NING VAYASSAYTHO|Bhojpuri|VIL/1/12/2021-MUM|0 days 01:52:51|Video|Manjunath H|M/S KSK SHOW REEL|U|1|2021-03-16|6771
268|NARASIMHUDU|Bhojpuri|VIL/2/72/2021-MUM|0 days 02:19:03|Video|Sumeet Kishen Saigal|SUMEET ARTS|UA|1|2021-03-17|8343
269|DULHA GAWAIYA|Bhojpuri|DIL/1/27/2021-MUM|0 days 02:10:55|Digital|Rajkumar Bhagwat Yadav|M/s. R. K. Y. PRODUCTION|U|1|2021-03-18|7855
270|MORE SAJAN TERE LIYE|Bhojpuri|DIL/2/60/2021-MUM|0 days 02:02:31|Digital|Vikas Srivastava|ASHA JYOTI PRODUCTION|UA|1|2021-03-18|7351
271|MONSTER HUNTER|Bhojpuri|VFL/2/156/2021-MUM|0 days 01:43:14|Video|Paul W. S. Anderson, Jeremy Bolt, Sony Pictures USA|-|UA|1|2021-03-18|6194
272|D ANTE D|Bhojpuri|VIL/2/77/2021-MUM|0 days 01:47:01|Video|Sumeet Saigal|SKS ARTS PVT.LTD|UA|1|2021-03-22|6421
273|AASHIQ DEEWANA|Bhojpuri|DIL/2/62/2021-MUM|0 days 01:57:06|Digital|Rahul Sahani|Y.K. FILMS PRODUCTION|UA|1|2021-03-24|7026
274|NAKHRU|BHOJPURI WITH ENGLISH SUBTITLE|DIL/3/11/2021-MUM|0 days 01:34:02|Digital|Mamta Vindhyanshal Dubey|Mamta Films|A|1|2021-03-24|5642
275|KAYAMAT|Bhojpuri|DIL/2/67/2021-MUM|0 days 02:09:58|Digital|Ajay Kumar Srivastava|Ajay Srivastava Productions|UA|1|2021-03-26|7798
276|PYAR AMAR HOLA|Bhojpuri|DIL/2/70/2021-MUM|0 days 02:02:18|Digital|Haseeb Habibullah Siddique|FEELINGS MUSIC COMPANY|UA|1|2021-03-30|7338
277|NAA ISHTAM|Bhojpuri|VIL/2/83/2021-MUM|0 days 01:55:55|Video|Sumeet Kishen Saigal|SUMEET ARTS|UA|1|2021-04-01|6955
278|SARFAROSH|Bhojpuri|DIL/2/75/2021-MUM|0 days 02:30:00|Digital|Subha Singh|AYUSHI CINE ENTERTAINMENT|UA|1|2021-04-01|9000
279|PARO|Bhojpuri|DIL/2/76/2021-MUM|0 days 02:15:43|Digital|Upendra Giri|UPENDRA FILMS CREATION|UA|1|2021-04-01|8143
280|KASAM TIRANGA KE|Bhojpuri|DIL/3/12/2021-MUM|0 days 02:35:01|Digital|Udai Pratap Singh|TEAM AND MAKERS ENTERTAINMENTS|A|1|2021-04-06|9301
281|SHUBH GHADI AAYO|Bhojpuri|DIL/2/78/2021-MUM|0 days 02:21:56|Digital|Abhishek Srivastava|CILEMA FILMS LLP|UA|1|2021-04-07|8516
282|NASEEHAT|Bhojpuri|DIL/1/30/2021-MUM|0 days 02:17:17|Digital|Chandresh Pranlal Mehta|CHANDRAVARSHA ENTERTAINMENT PVT. LTD.|U|1|2021-04-07|8237
283|MAJANUAA|Bhojpuri|DIL/2/80/2021-MUM|0 days 01:59:23|Digital|Jagat Bihari|J. S. R. CREATION|UA|1|2021-04-08|7163
284|DAYAN|Bhojpuri|DIL/2/82/2021-MUM|0 days 02:00:06|Digital|Surendra Kumar Surana|CSL INFOMEDIA PVT.LTD.|UA|1|2021-04-08|7206
285|BAAP JI|Bhojpuri|DIL/2/83/2021-MUM|0 days 02:30:00|Digital|Ramjit Jaiswal|GOVINDA AND SAGAR FILMS ENTERTAINMENT|UA|1|2021-04-09|9000
286|NAIHAR KE CHUNRI|Bhojpuri|DIL/1/32/2021-MUM|0 days 02:29:32|Digital|Dhirendra Kumar Jha|MADHU MANJUL ARTS|U|1|2021-04-12|8972
287|VEERA|BHOJPURI WITH ENGLISH SUBTITLE|VIL/2/99/2021-MUM|0 days 02:15:02|Video|Aneesh Arjun Dev|Wide Angle Media Pvt.Ltd.|UA|1|2021-04-12|8102
288|SOWKHYAM|Bhojpuri|VIL/2/19/2021-CUT|0 days 01:58:55|Video|ULKA MANISH SHAH|GOLDMINES TELEFILMS PVT LTD|UA|1|2021-04-13|7135
289|PYAR KAHE BANAYA RAM NE|Bhojpuri|DIL/2/86/2021-MUM|0 days 02:21:48|Digital|Amit Kumar Singh|U 9 FILMS ENTERTAINMENT|UA|1|2021-04-19|8508
290|RAJA HO ENGLISH PADHA NA BALAMUA|Bhojpuri|DIL/3/14/2021-MUM|0 days 02:26:09|Digital|Ramawadh V Prajapati|Ram Entertainment|A|1|2021-04-19|8769
291|DRUSHYA KAVYAM|Bhojpuri|VIL/2/101/2021-MUM|0 days 02:02:26|Video|Sumeet Kishen Saigal|SUMEET ARTS|UA|1|2021-04-20|7346
292|RANN|Bhojpuri|DIL/2/90/2021-MUM|0 days 02:13:48|Digital|Arun Kumar Mishra|KATYAYAN FILMS CREATION PVT. LTD.|UA|1|2021-04-21|8028
293|AJAY AZAD|Bhojpuri|DIL/2/92/2021-MUM|0 days 02:14:00|Digital|Vimal Yadav|TRIKAAL MOTION PICTURES PVT. LTD.|UA|1|2021-04-21|8040
294|LOVE YOU RANI|Bhojpuri|DIL/3/15/2021-MUM|0 days 02:00:05|Digital|Baldev Tinkouri Prasad|JAI HO PRODUCTION|A|1|2021-04-21|7205
295|GHOONGHATMAIN RAHE DA|Bhojpuri|DIL/2/93/2021-MUM|0 days 02:15:05|Digital|Pardeep Kumar|SHREE BALAJI MOVIETONE|UA|1|2021-04-21|8105
296|ARYAN|Bhojpuri|VIL/1/17/2021-MUM|0 days 01:39:53|Video|Sumeet Kishen Saigal|SUMEET ARTS|U|1|2021-04-21|5993
297|NENU NAA RAAKSHASI|Bhojpuri|VIL/2/103/2021-MUM|0 days 02:08:39|Video|Sumeet Kishen Saigal|SUMEET ARTS|UA|1|2021-04-21|7719
298|HUM HAII ROWDY S.P VIJAY|Bhojpuri|DIL/2/96/2021-MUM|0 days 02:23:04|Digital|Rani Kumar Pandey|ARAWALI ARYAN DEVI FILM PRODUCTION|UA|1|2021-04-27|8584
299|BOGAN|Bhojpuri|VIL/2/108/2021-MUM|0 days 02:11:42|Video|ULKA MANISH SHAH|GOLDMINES TELEFILMS PVT LTD|UA|1|2021-05-04|7902
